00000000) perceptual - 225.30330; gen_gan - 4.79356; feature_matching - 13.10056; equivariance_value - 1.24212; equivariance_jacobian - 0.77681; disc_gan - 8.24673
00000174) perceptual - 118.09081; gen_gan - 0.28171; feature_matching - 5.47285; equivariance_value - 0.70164; equivariance_jacobian - 0.79232; disc_gan - 0.46496
00000175) perceptual - 121.59889; gen_gan - 0.28053; feature_matching - 5.89254; equivariance_value - 0.77300; equivariance_jacobian - 0.90178; disc_gan - 0.46494
00000176) perceptual - 119.67027; gen_gan - 0.28321; feature_matching - 5.76857; equivariance_value - 0.72331; equivariance_jacobian - 0.85403; disc_gan - 0.46542
00000177) perceptual - 116.43172; gen_gan - 0.28266; feature_matching - 5.52940; equivariance_value - 0.71590; equivariance_jacobian - 0.77792; disc_gan - 0.46463
00000178) perceptual - 122.28072; gen_gan - 0.28403; feature_matching - 5.95433; equivariance_value - 0.66778; equivariance_jacobian - 0.83284; disc_gan - 0.46364
00000179) perceptual - 114.05816; gen_gan - 0.28029; feature_matching - 5.37556; equivariance_value - 0.76062; equivariance_jacobian - 0.80044; disc_gan - 0.46701
00000180) perceptual - 121.69892; gen_gan - 0.28078; feature_matching - 5.78058; equivariance_value - 0.77443; equivariance_jacobian - 0.80417; disc_gan - 0.46626
00000181) perceptual - 118.70733; gen_gan - 0.28236; feature_matching - 5.49555; equivariance_value - 0.69299; equivariance_jacobian - 0.83248; disc_gan - 0.46444
00000182) perceptual - 120.73133; gen_gan - 0.27950; feature_matching - 5.91283; equivariance_value - 0.86065; equivariance_jacobian - 0.86645; disc_gan - 0.46745
00000183) perceptual - 121.03778; gen_gan - 0.28134; feature_matching - 5.83815; equivariance_value - 0.72551; equivariance_jacobian - 0.82049; disc_gan - 0.46561
00000184) perceptual - 121.29955; gen_gan - 0.28230; feature_matching - 5.81516; equivariance_value - 0.74224; equivariance_jacobian - 0.86549; disc_gan - 0.46565
00000185) perceptual - 116.29206; gen_gan - 0.28199; feature_matching - 5.60032; equivariance_value - 0.79438; equivariance_jacobian - 0.83852; disc_gan - 0.46755
00000186) perceptual - 120.06335; gen_gan - 0.28128; feature_matching - 5.70672; equivariance_value - 0.86063; equivariance_jacobian - 0.83860; disc_gan - 0.46420
00000187) perceptual - 116.66252; gen_gan - 0.28049; feature_matching - 5.62706; equivariance_value - 0.81109; equivariance_jacobian - 0.82178; disc_gan - 0.46512
00000188) perceptual - 116.00245; gen_gan - 0.28122; feature_matching - 5.47782; equivariance_value - 0.72405; equivariance_jacobian - 0.82716; disc_gan - 0.46697
00000189) perceptual - 119.80135; gen_gan - 0.28235; feature_matching - 5.92896; equivariance_value - 0.69601; equivariance_jacobian - 0.85911; disc_gan - 0.46454
00000190) perceptual - 121.86815; gen_gan - 0.28253; feature_matching - 5.93434; equivariance_value - 0.69611; equivariance_jacobian - 0.81515; disc_gan - 0.46290
00000191) perceptual - 119.00067; gen_gan - 0.27946; feature_matching - 5.65323; equivariance_value - 0.68389; equivariance_jacobian - 0.79119; disc_gan - 0.46542
00000192) perceptual - 119.45871; gen_gan - 0.28196; feature_matching - 5.74902; equivariance_value - 0.69820; equivariance_jacobian - 0.79323; disc_gan - 0.46476
00000193) perceptual - 119.58772; gen_gan - 0.28138; feature_matching - 5.79558; equivariance_value - 0.76012; equivariance_jacobian - 0.80756; disc_gan - 0.46320
00000194) perceptual - 122.53883; gen_gan - 0.28494; feature_matching - 5.95209; equivariance_value - 0.82303; equivariance_jacobian - 0.78405; disc_gan - 0.46154
00000195) perceptual - 119.01474; gen_gan - 0.28191; feature_matching - 5.78687; equivariance_value - 0.69355; equivariance_jacobian - 0.78499; disc_gan - 0.46644
00000196) perceptual - 119.61824; gen_gan - 0.28073; feature_matching - 5.79631; equivariance_value - 0.71105; equivariance_jacobian - 0.79433; disc_gan - 0.46640
00000197) perceptual - 120.39019; gen_gan - 0.28306; feature_matching - 5.70755; equivariance_value - 0.74404; equivariance_jacobian - 0.82410; disc_gan - 0.46336
00000198) perceptual - 118.15459; gen_gan - 0.28269; feature_matching - 5.64769; equivariance_value - 0.68490; equivariance_jacobian - 0.81322; disc_gan - 0.46285
00000199) perceptual - 116.21701; gen_gan - 0.28103; feature_matching - 5.51854; equivariance_value - 0.72184; equivariance_jacobian - 0.81628; disc_gan - 0.46517
00000200) perceptual - 116.33241; gen_gan - 0.27957; feature_matching - 5.57415; equivariance_value - 0.70920; equivariance_jacobian - 0.81453; disc_gan - 0.46719
00000201) perceptual - 121.98697; gen_gan - 0.28223; feature_matching - 5.85030; equivariance_value - 0.71217; equivariance_jacobian - 0.86860; disc_gan - 0.46458
00000202) perceptual - 122.71695; gen_gan - 0.28232; feature_matching - 5.88014; equivariance_value - 0.67812; equivariance_jacobian - 0.81654; disc_gan - 0.46384
00000203) perceptual - 117.51076; gen_gan - 0.28126; feature_matching - 5.58709; equivariance_value - 0.75248; equivariance_jacobian - 0.85413; disc_gan - 0.46232
00000204) perceptual - 118.52306; gen_gan - 0.28069; feature_matching - 5.56712; equivariance_value - 0.72865; equivariance_jacobian - 0.85755; disc_gan - 0.46434
00000205) perceptual - 117.88345; gen_gan - 0.28267; feature_matching - 5.58595; equivariance_value - 0.72934; equivariance_jacobian - 0.85419; disc_gan - 0.46629
00000206) perceptual - 116.19785; gen_gan - 0.28053; feature_matching - 5.57753; equivariance_value - 0.75560; equivariance_jacobian - 0.86329; disc_gan - 0.46604
00000207) perceptual - 117.98906; gen_gan - 0.28068; feature_matching - 5.61839; equivariance_value - 0.72636; equivariance_jacobian - 0.87250; disc_gan - 0.46452
00000208) perceptual - 120.96691; gen_gan - 0.28117; feature_matching - 5.90571; equivariance_value - 0.75719; equivariance_jacobian - 0.83717; disc_gan - 0.46445
00000209) perceptual - 120.23754; gen_gan - 0.28110; feature_matching - 5.78877; equivariance_value - 0.73159; equivariance_jacobian - 0.84647; disc_gan - 0.46331
00000210) perceptual - 125.45979; gen_gan - 0.28328; feature_matching - 6.12647; equivariance_value - 0.74679; equivariance_jacobian - 0.84194; disc_gan - 0.46419
00000211) perceptual - 117.81870; gen_gan - 0.28189; feature_matching - 5.70556; equivariance_value - 0.71651; equivariance_jacobian - 0.81253; disc_gan - 0.46209
00000212) perceptual - 120.29729; gen_gan - 0.28182; feature_matching - 5.81543; equivariance_value - 0.65667; equivariance_jacobian - 0.79363; disc_gan - 0.46649
00000213) perceptual - 116.58717; gen_gan - 0.28202; feature_matching - 5.61867; equivariance_value - 0.71101; equivariance_jacobian - 0.83303; disc_gan - 0.46542
00000214) perceptual - 120.26736; gen_gan - 0.28409; feature_matching - 5.80566; equivariance_value - 0.80675; equivariance_jacobian - 0.81416; disc_gan - 0.46380
00000215) perceptual - 118.30160; gen_gan - 0.28275; feature_matching - 5.67814; equivariance_value - 0.81080; equivariance_jacobian - 0.82952; disc_gan - 0.46323
00000216) perceptual - 119.19234; gen_gan - 0.27990; feature_matching - 5.70486; equivariance_value - 0.76139; equivariance_jacobian - 0.81639; disc_gan - 0.46806
00000217) perceptual - 118.04539; gen_gan - 0.28152; feature_matching - 5.71676; equivariance_value - 0.81547; equivariance_jacobian - 0.80236; disc_gan - 0.46564
00000218) perceptual - 115.18282; gen_gan - 0.28092; feature_matching - 5.38359; equivariance_value - 0.75154; equivariance_jacobian - 0.83117; disc_gan - 0.46644
00000219) perceptual - 122.81151; gen_gan - 0.28283; feature_matching - 5.96591; equivariance_value - 0.75494; equivariance_jacobian - 0.81230; disc_gan - 0.46152
00000220) perceptual - 117.77386; gen_gan - 0.28407; feature_matching - 5.59177; equivariance_value - 0.74386; equivariance_jacobian - 0.89516; disc_gan - 0.46388
00000221) perceptual - 121.36807; gen_gan - 0.28191; feature_matching - 5.73886; equivariance_value - 0.69550; equivariance_jacobian - 0.81299; disc_gan - 0.46502
00000222) perceptual - 122.68811; gen_gan - 0.28357; feature_matching - 5.89099; equivariance_value - 0.64502; equivariance_jacobian - 0.85286; disc_gan - 0.46298
00000223) perceptual - 119.75310; gen_gan - 0.28328; feature_matching - 5.87650; equivariance_value - 0.77450; equivariance_jacobian - 0.82941; disc_gan - 0.46216
00000224) perceptual - 115.55513; gen_gan - 0.28145; feature_matching - 5.52460; equivariance_value - 0.77942; equivariance_jacobian - 0.90592; disc_gan - 0.46434
00000225) perceptual - 120.36039; gen_gan - 0.28342; feature_matching - 5.74211; equivariance_value - 0.80194; equivariance_jacobian - 0.84090; disc_gan - 0.46401
00000226) perceptual - 120.54640; gen_gan - 0.28216; feature_matching - 5.73556; equivariance_value - 0.74782; equivariance_jacobian - 0.80038; disc_gan - 0.46387
00000227) perceptual - 119.33436; gen_gan - 0.27952; feature_matching - 5.70668; equivariance_value - 0.66937; equivariance_jacobian - 0.81928; disc_gan - 0.46434
00000228) perceptual - 116.92743; gen_gan - 0.28146; feature_matching - 5.55796; equivariance_value - 0.80604; equivariance_jacobian - 0.86030; disc_gan - 0.46427
00000229) perceptual - 116.63131; gen_gan - 0.28137; feature_matching - 5.52276; equivariance_value - 0.77794; equivariance_jacobian - 0.80286; disc_gan - 0.46614
00000230) perceptual - 118.91206; gen_gan - 0.28122; feature_matching - 5.61312; equivariance_value - 0.76728; equivariance_jacobian - 0.86615; disc_gan - 0.46641
00000231) perceptual - 117.86396; gen_gan - 0.28155; feature_matching - 5.59897; equivariance_value - 0.73290; equivariance_jacobian - 0.83877; disc_gan - 0.46369
00000232) perceptual - 117.19001; gen_gan - 0.27907; feature_matching - 5.63098; equivariance_value - 0.72876; equivariance_jacobian - 0.79032; disc_gan - 0.46789
00000233) perceptual - 114.61032; gen_gan - 0.28090; feature_matching - 5.35921; equivariance_value - 0.74533; equivariance_jacobian - 0.79394; disc_gan - 0.46329
00000234) perceptual - 119.22845; gen_gan - 0.28169; feature_matching - 5.68954; equivariance_value - 0.76939; equivariance_jacobian - 0.80952; disc_gan - 0.46489
00000235) perceptual - 116.93272; gen_gan - 0.28206; feature_matching - 5.61073; equivariance_value - 0.71154; equivariance_jacobian - 0.80428; disc_gan - 0.46292
00000236) perceptual - 116.75810; gen_gan - 0.28084; feature_matching - 5.61442; equivariance_value - 0.79017; equivariance_jacobian - 0.79357; disc_gan - 0.46677
00000237) perceptual - 123.17690; gen_gan - 0.28440; feature_matching - 5.94033; equivariance_value - 0.68505; equivariance_jacobian - 0.79014; disc_gan - 0.46180
00000238) perceptual - 118.62136; gen_gan - 0.28210; feature_matching - 5.73617; equivariance_value - 0.70802; equivariance_jacobian - 0.84452; disc_gan - 0.46502
00000239) perceptual - 120.12804; gen_gan - 0.28357; feature_matching - 5.70827; equivariance_value - 0.73683; equivariance_jacobian - 0.83070; disc_gan - 0.46150
00000240) perceptual - 123.27706; gen_gan - 0.28473; feature_matching - 5.96742; equivariance_value - 0.72742; equivariance_jacobian - 0.86976; disc_gan - 0.46482
00000241) perceptual - 120.17487; gen_gan - 0.28311; feature_matching - 5.81142; equivariance_value - 0.69467; equivariance_jacobian - 0.80452; disc_gan - 0.46551
00000242) perceptual - 116.78624; gen_gan - 0.28145; feature_matching - 5.52107; equivariance_value - 0.69314; equivariance_jacobian - 0.85795; disc_gan - 0.46267
00000243) perceptual - 116.11127; gen_gan - 0.28328; feature_matching - 5.57254; equivariance_value - 0.79053; equivariance_jacobian - 0.82832; disc_gan - 0.46328
00000244) perceptual - 120.69847; gen_gan - 0.28444; feature_matching - 5.93181; equivariance_value - 0.82094; equivariance_jacobian - 0.80315; disc_gan - 0.46172
00000245) perceptual - 120.24488; gen_gan - 0.28483; feature_matching - 5.90732; equivariance_value - 0.72911; equivariance_jacobian - 0.83976; disc_gan - 0.46163
00000246) perceptual - 117.16506; gen_gan - 0.28276; feature_matching - 5.63839; equivariance_value - 0.82845; equivariance_jacobian - 0.83053; disc_gan - 0.46282
00000247) perceptual - 118.87326; gen_gan - 0.28390; feature_matching - 5.72608; equivariance_value - 0.85831; equivariance_jacobian - 0.82515; disc_gan - 0.46201
00000248) perceptual - 119.28501; gen_gan - 0.28302; feature_matching - 5.66396; equivariance_value - 0.72804; equivariance_jacobian - 0.86688; disc_gan - 0.46330
00000249) perceptual - 119.23038; gen_gan - 0.28320; feature_matching - 5.69379; equivariance_value - 0.74485; equivariance_jacobian - 0.81697; disc_gan - 0.46186
00000250) perceptual - 124.30402; gen_gan - 0.28502; feature_matching - 6.03134; equivariance_value - 0.70809; equivariance_jacobian - 0.83507; disc_gan - 0.46323
00000251) perceptual - 120.00640; gen_gan - 0.28244; feature_matching - 5.84127; equivariance_value - 0.82081; equivariance_jacobian - 0.84985; disc_gan - 0.46320
00000252) perceptual - 118.50574; gen_gan - 0.28212; feature_matching - 5.71526; equivariance_value - 0.77579; equivariance_jacobian - 0.83104; disc_gan - 0.46291
00000253) perceptual - 116.11925; gen_gan - 0.28244; feature_matching - 5.59917; equivariance_value - 0.62055; equivariance_jacobian - 0.83106; disc_gan - 0.46367
00000254) perceptual - 118.28219; gen_gan - 0.28384; feature_matching - 5.57062; equivariance_value - 0.75619; equivariance_jacobian - 0.82886; disc_gan - 0.46227
00000255) perceptual - 114.89345; gen_gan - 0.28143; feature_matching - 5.48726; equivariance_value - 0.82167; equivariance_jacobian - 0.83240; disc_gan - 0.46241
00000256) perceptual - 117.80842; gen_gan - 0.28249; feature_matching - 5.72412; equivariance_value - 0.74288; equivariance_jacobian - 0.84220; disc_gan - 0.46699
00000257) perceptual - 118.81735; gen_gan - 0.28433; feature_matching - 5.81027; equivariance_value - 0.79095; equivariance_jacobian - 0.83227; disc_gan - 0.46049
00000258) perceptual - 119.00980; gen_gan - 0.28499; feature_matching - 5.75385; equivariance_value - 0.70333; equivariance_jacobian - 0.78681; disc_gan - 0.46181
00000259) perceptual - 118.99605; gen_gan - 0.28345; feature_matching - 5.72180; equivariance_value - 0.71981; equivariance_jacobian - 0.82917; disc_gan - 0.46242
00000260) perceptual - 116.85857; gen_gan - 0.28507; feature_matching - 5.60130; equivariance_value - 0.81503; equivariance_jacobian - 0.87010; disc_gan - 0.46072
00000261) perceptual - 119.27229; gen_gan - 0.28340; feature_matching - 5.75562; equivariance_value - 0.79515; equivariance_jacobian - 0.84355; disc_gan - 0.46349
00000262) perceptual - 116.22865; gen_gan - 0.28461; feature_matching - 5.64257; equivariance_value - 0.71241; equivariance_jacobian - 0.83447; disc_gan - 0.46254
00000263) perceptual - 118.13455; gen_gan - 0.28236; feature_matching - 5.72530; equivariance_value - 0.79232; equivariance_jacobian - 0.79005; disc_gan - 0.46299
00000264) perceptual - 116.67993; gen_gan - 0.28225; feature_matching - 5.50452; equivariance_value - 0.75611; equivariance_jacobian - 0.84179; disc_gan - 0.46409
00000265) perceptual - 119.75272; gen_gan - 0.28353; feature_matching - 5.87919; equivariance_value - 0.77022; equivariance_jacobian - 0.89801; disc_gan - 0.46198
00000266) perceptual - 118.76443; gen_gan - 0.28375; feature_matching - 5.63121; equivariance_value - 0.70928; equivariance_jacobian - 0.82982; disc_gan - 0.46084
00000267) perceptual - 120.14694; gen_gan - 0.28293; feature_matching - 5.70734; equivariance_value - 0.74263; equivariance_jacobian - 0.81409; disc_gan - 0.46239
00000268) perceptual - 119.02763; gen_gan - 0.28422; feature_matching - 5.74727; equivariance_value - 0.75540; equivariance_jacobian - 0.81337; disc_gan - 0.45977
00000269) perceptual - 121.71829; gen_gan - 0.28689; feature_matching - 5.98545; equivariance_value - 0.73399; equivariance_jacobian - 0.82076; disc_gan - 0.45998
00000270) perceptual - 121.53609; gen_gan - 0.28417; feature_matching - 5.96880; equivariance_value - 0.76275; equivariance_jacobian - 0.82132; disc_gan - 0.46211
00000271) perceptual - 118.87170; gen_gan - 0.28204; feature_matching - 5.62857; equivariance_value - 0.72103; equivariance_jacobian - 0.86041; disc_gan - 0.46472
00000272) perceptual - 118.16375; gen_gan - 0.28388; feature_matching - 5.75487; equivariance_value - 0.62899; equivariance_jacobian - 0.79440; disc_gan - 0.46209
00000273) perceptual - 120.34518; gen_gan - 0.28579; feature_matching - 5.83839; equivariance_value - 0.73663; equivariance_jacobian - 0.80350; disc_gan - 0.46049
00000274) perceptual - 117.50042; gen_gan - 0.28325; feature_matching - 5.51876; equivariance_value - 0.71524; equivariance_jacobian - 0.79261; disc_gan - 0.46161
00000275) perceptual - 122.49879; gen_gan - 0.28195; feature_matching - 5.89142; equivariance_value - 0.73537; equivariance_jacobian - 0.81906; disc_gan - 0.46358
00000276) perceptual - 119.95619; gen_gan - 0.28392; feature_matching - 5.71540; equivariance_value - 0.79164; equivariance_jacobian - 0.81023; disc_gan - 0.46030
00000277) perceptual - 125.04192; gen_gan - 0.28515; feature_matching - 6.10366; equivariance_value - 0.83500; equivariance_jacobian - 0.87455; disc_gan - 0.46082
00000278) perceptual - 120.08968; gen_gan - 0.28473; feature_matching - 5.85789; equivariance_value - 0.73464; equivariance_jacobian - 0.82761; disc_gan - 0.46101
00000279) perceptual - 121.08771; gen_gan - 0.28477; feature_matching - 5.82999; equivariance_value - 0.75519; equivariance_jacobian - 0.83944; disc_gan - 0.46209
00000280) perceptual - 115.34355; gen_gan - 0.28576; feature_matching - 5.56890; equivariance_value - 0.81553; equivariance_jacobian - 0.86057; disc_gan - 0.46127
00000281) perceptual - 117.00018; gen_gan - 0.28357; feature_matching - 5.65591; equivariance_value - 0.75730; equivariance_jacobian - 0.78544; disc_gan - 0.46072
00000282) perceptual - 117.34438; gen_gan - 0.28784; feature_matching - 5.69524; equivariance_value - 0.70907; equivariance_jacobian - 0.78390; disc_gan - 0.45944
00000283) perceptual - 114.36438; gen_gan - 0.28306; feature_matching - 5.50872; equivariance_value - 0.79391; equivariance_jacobian - 0.81671; disc_gan - 0.46106
00000284) perceptual - 116.06219; gen_gan - 0.28256; feature_matching - 5.52766; equivariance_value - 0.67313; equivariance_jacobian - 0.78416; disc_gan - 0.45998
00000285) perceptual - 113.47752; gen_gan - 0.28307; feature_matching - 5.43092; equivariance_value - 0.69695; equivariance_jacobian - 0.85680; disc_gan - 0.46143
00000286) perceptual - 118.66022; gen_gan - 0.28370; feature_matching - 5.64184; equivariance_value - 0.71962; equivariance_jacobian - 0.83369; disc_gan - 0.46317
00000287) perceptual - 119.43722; gen_gan - 0.28515; feature_matching - 5.70231; equivariance_value - 0.72985; equivariance_jacobian - 0.83452; disc_gan - 0.46223
00000288) perceptual - 115.04360; gen_gan - 0.28328; feature_matching - 5.51402; equivariance_value - 0.73917; equivariance_jacobian - 0.82847; disc_gan - 0.46232
00000289) perceptual - 117.34958; gen_gan - 0.28182; feature_matching - 5.56186; equivariance_value - 0.78215; equivariance_jacobian - 0.84948; disc_gan - 0.46320
00000290) perceptual - 113.13123; gen_gan - 0.28480; feature_matching - 5.36952; equivariance_value - 0.72163; equivariance_jacobian - 0.80900; disc_gan - 0.46012
00000291) perceptual - 119.25484; gen_gan - 0.28490; feature_matching - 5.79673; equivariance_value - 0.69496; equivariance_jacobian - 0.82294; disc_gan - 0.46009
00000292) perceptual - 119.08138; gen_gan - 0.28613; feature_matching - 5.80355; equivariance_value - 0.70998; equivariance_jacobian - 0.84383; disc_gan - 0.46003
00000293) perceptual - 119.00365; gen_gan - 0.28365; feature_matching - 5.63833; equivariance_value - 0.71277; equivariance_jacobian - 0.85273; disc_gan - 0.46156
00000294) perceptual - 117.22604; gen_gan - 0.28434; feature_matching - 5.62944; equivariance_value - 0.72025; equivariance_jacobian - 0.84225; disc_gan - 0.46101
00000295) perceptual - 112.63577; gen_gan - 0.28340; feature_matching - 5.29842; equivariance_value - 0.75954; equivariance_jacobian - 0.80315; disc_gan - 0.46216
00000296) perceptual - 123.97501; gen_gan - 0.28497; feature_matching - 5.97979; equivariance_value - 0.77575; equivariance_jacobian - 0.81530; disc_gan - 0.46348
00000297) perceptual - 115.46156; gen_gan - 0.28544; feature_matching - 5.45287; equivariance_value - 0.77491; equivariance_jacobian - 0.81829; disc_gan - 0.46237
00000298) perceptual - 117.21040; gen_gan - 0.28288; feature_matching - 5.60208; equivariance_value - 0.71373; equivariance_jacobian - 0.88198; disc_gan - 0.46452
00000299) perceptual - 118.58102; gen_gan - 0.28527; feature_matching - 5.75342; equivariance_value - 0.74844; equivariance_jacobian - 0.80574; disc_gan - 0.45980
00000300) perceptual - 119.08064; gen_gan - 0.28661; feature_matching - 5.77549; equivariance_value - 0.70897; equivariance_jacobian - 0.83449; disc_gan - 0.46075
00000301) perceptual - 118.38770; gen_gan - 0.28524; feature_matching - 5.58687; equivariance_value - 0.69218; equivariance_jacobian - 0.79174; disc_gan - 0.46141
00000302) perceptual - 116.57772; gen_gan - 0.28179; feature_matching - 5.70009; equivariance_value - 0.73940; equivariance_jacobian - 0.80957; disc_gan - 0.46167
00000303) perceptual - 116.66382; gen_gan - 0.28399; feature_matching - 5.52772; equivariance_value - 0.67372; equivariance_jacobian - 0.83204; disc_gan - 0.46052
00000304) perceptual - 118.89667; gen_gan - 0.28489; feature_matching - 5.63802; equivariance_value - 0.77177; equivariance_jacobian - 0.80247; disc_gan - 0.45942
00000305) perceptual - 117.17168; gen_gan - 0.28311; feature_matching - 5.71731; equivariance_value - 0.82141; equivariance_jacobian - 0.86935; disc_gan - 0.46157
00000306) perceptual - 118.87666; gen_gan - 0.28487; feature_matching - 5.80554; equivariance_value - 0.66258; equivariance_jacobian - 0.80880; disc_gan - 0.46082
00000307) perceptual - 117.77469; gen_gan - 0.28480; feature_matching - 5.69499; equivariance_value - 0.68148; equivariance_jacobian - 0.82214; disc_gan - 0.45865
00000308) perceptual - 120.96508; gen_gan - 0.28607; feature_matching - 5.93019; equivariance_value - 0.68073; equivariance_jacobian - 0.78708; disc_gan - 0.46140
00000309) perceptual - 115.27164; gen_gan - 0.28559; feature_matching - 5.48194; equivariance_value - 0.69121; equivariance_jacobian - 0.83039; disc_gan - 0.46228
00000310) perceptual - 119.24165; gen_gan - 0.28599; feature_matching - 5.76588; equivariance_value - 0.70790; equivariance_jacobian - 0.77407; disc_gan - 0.45915
00000311) perceptual - 117.76764; gen_gan - 0.28427; feature_matching - 5.74606; equivariance_value - 0.77997; equivariance_jacobian - 0.79567; disc_gan - 0.45862
00000312) perceptual - 117.86503; gen_gan - 0.28458; feature_matching - 5.62886; equivariance_value - 0.75240; equivariance_jacobian - 0.85552; disc_gan - 0.46048
00000313) perceptual - 116.27187; gen_gan - 0.28517; feature_matching - 5.59706; equivariance_value - 0.81140; equivariance_jacobian - 0.84663; disc_gan - 0.46127
00000314) perceptual - 119.84238; gen_gan - 0.28537; feature_matching - 5.76108; equivariance_value - 0.73233; equivariance_jacobian - 0.85630; disc_gan - 0.45785
00000315) perceptual - 117.61933; gen_gan - 0.28630; feature_matching - 5.57499; equivariance_value - 0.74568; equivariance_jacobian - 0.85204; disc_gan - 0.45778
00000316) perceptual - 118.17296; gen_gan - 0.28725; feature_matching - 5.76537; equivariance_value - 0.66454; equivariance_jacobian - 0.80372; disc_gan - 0.45685
00000317) perceptual - 112.66296; gen_gan - 0.28636; feature_matching - 5.38532; equivariance_value - 0.64594; equivariance_jacobian - 0.80653; disc_gan - 0.45861
00000318) perceptual - 116.41917; gen_gan - 0.28508; feature_matching - 5.56596; equivariance_value - 0.81368; equivariance_jacobian - 0.82572; disc_gan - 0.46183
00000319) perceptual - 118.49536; gen_gan - 0.28569; feature_matching - 5.67386; equivariance_value - 0.68734; equivariance_jacobian - 0.75966; disc_gan - 0.46231
00000320) perceptual - 118.34952; gen_gan - 0.28353; feature_matching - 5.78720; equivariance_value - 0.71403; equivariance_jacobian - 0.82703; disc_gan - 0.46171
00000321) perceptual - 117.43820; gen_gan - 0.28532; feature_matching - 5.55137; equivariance_value - 0.69848; equivariance_jacobian - 0.81440; disc_gan - 0.46014
00000322) perceptual - 114.81685; gen_gan - 0.28444; feature_matching - 5.38868; equivariance_value - 0.70174; equivariance_jacobian - 0.81711; disc_gan - 0.46119
00000323) perceptual - 117.01897; gen_gan - 0.28640; feature_matching - 5.61734; equivariance_value - 0.73504; equivariance_jacobian - 0.81349; disc_gan - 0.45660
00000324) perceptual - 117.60281; gen_gan - 0.28525; feature_matching - 5.58742; equivariance_value - 0.66644; equivariance_jacobian - 0.82204; disc_gan - 0.45834
00000325) perceptual - 117.16061; gen_gan - 0.28599; feature_matching - 5.64474; equivariance_value - 0.75087; equivariance_jacobian - 0.85213; disc_gan - 0.46200
00000326) perceptual - 116.48112; gen_gan - 0.28738; feature_matching - 5.68295; equivariance_value - 0.80961; equivariance_jacobian - 0.85774; disc_gan - 0.45769
00000327) perceptual - 117.58392; gen_gan - 0.28626; feature_matching - 5.73191; equivariance_value - 0.69838; equivariance_jacobian - 0.81448; disc_gan - 0.45734
00000328) perceptual - 114.11946; gen_gan - 0.28627; feature_matching - 5.45259; equivariance_value - 0.68978; equivariance_jacobian - 0.80414; disc_gan - 0.45883
00000329) perceptual - 119.86106; gen_gan - 0.28669; feature_matching - 5.79026; equivariance_value - 0.69037; equivariance_jacobian - 0.81718; disc_gan - 0.45813
00000330) perceptual - 120.04725; gen_gan - 0.28659; feature_matching - 5.74708; equivariance_value - 0.73658; equivariance_jacobian - 0.81622; disc_gan - 0.45816
00000331) perceptual - 114.58807; gen_gan - 0.28809; feature_matching - 5.54387; equivariance_value - 0.69986; equivariance_jacobian - 0.81938; disc_gan - 0.45952
00000332) perceptual - 117.07058; gen_gan - 0.28570; feature_matching - 5.57510; equivariance_value - 0.72660; equivariance_jacobian - 0.81715; disc_gan - 0.46007
00000333) perceptual - 116.83886; gen_gan - 0.28421; feature_matching - 5.59436; equivariance_value - 0.76957; equivariance_jacobian - 0.85339; disc_gan - 0.46218
00000334) perceptual - 114.09155; gen_gan - 0.28416; feature_matching - 5.36123; equivariance_value - 0.78505; equivariance_jacobian - 0.82917; disc_gan - 0.46120
00000335) perceptual - 116.11394; gen_gan - 0.28727; feature_matching - 5.54596; equivariance_value - 0.70494; equivariance_jacobian - 0.82780; disc_gan - 0.45753
00000336) perceptual - 115.30695; gen_gan - 0.28757; feature_matching - 5.53213; equivariance_value - 0.67813; equivariance_jacobian - 0.83513; disc_gan - 0.45774
00000337) perceptual - 121.90814; gen_gan - 0.28618; feature_matching - 5.91494; equivariance_value - 0.76422; equivariance_jacobian - 0.85543; disc_gan - 0.45887
00000338) perceptual - 116.97890; gen_gan - 0.28446; feature_matching - 5.58222; equivariance_value - 0.72409; equivariance_jacobian - 0.79340; disc_gan - 0.45941
00000339) perceptual - 117.64349; gen_gan - 0.28590; feature_matching - 5.59037; equivariance_value - 0.74763; equivariance_jacobian - 0.81743; disc_gan - 0.46048
00000340) perceptual - 117.85555; gen_gan - 0.28727; feature_matching - 5.58611; equivariance_value - 0.68015; equivariance_jacobian - 0.84547; disc_gan - 0.45677
00000341) perceptual - 117.80685; gen_gan - 0.28756; feature_matching - 5.69632; equivariance_value - 0.74709; equivariance_jacobian - 0.82528; disc_gan - 0.45798
00000342) perceptual - 119.43581; gen_gan - 0.28763; feature_matching - 5.83209; equivariance_value - 0.72062; equivariance_jacobian - 0.84086; disc_gan - 0.45884
00000343) perceptual - 116.51701; gen_gan - 0.28576; feature_matching - 5.55852; equivariance_value - 0.68424; equivariance_jacobian - 0.80891; disc_gan - 0.45892
00000344) perceptual - 114.50882; gen_gan - 0.28651; feature_matching - 5.48504; equivariance_value - 0.76874; equivariance_jacobian - 0.79689; disc_gan - 0.45748
00000345) perceptual - 118.80972; gen_gan - 0.28763; feature_matching - 5.78188; equivariance_value - 0.68538; equivariance_jacobian - 0.79478; disc_gan - 0.45708
00000346) perceptual - 119.36200; gen_gan - 0.28777; feature_matching - 5.70212; equivariance_value - 0.68712; equivariance_jacobian - 0.81209; disc_gan - 0.45833
00000347) perceptual - 111.28611; gen_gan - 0.28537; feature_matching - 5.23455; equivariance_value - 0.73870; equivariance_jacobian - 0.84195; disc_gan - 0.46129
