00000099) perceptual - 179.22693; gen_gan - 0.81137; feature_matching - 5.82724; equivariance_value - 1.10062; equivariance_jacobian - 1.04242; disc_gan - 0.90839
00000381) perceptual - 108.86359; gen_gan - 0.39568; feature_matching - 3.28359; equivariance_value - 0.60765; equivariance_jacobian - 0.71224; disc_gan - 0.34649
00000382) perceptual - 108.27431; gen_gan - 0.39385; feature_matching - 3.23910; equivariance_value - 0.58869; equivariance_jacobian - 0.69528; disc_gan - 0.35188
00000383) perceptual - 110.01058; gen_gan - 0.39662; feature_matching - 3.31151; equivariance_value - 0.60892; equivariance_jacobian - 0.70033; disc_gan - 0.34396
00000384) perceptual - 109.91473; gen_gan - 0.39619; feature_matching - 3.33466; equivariance_value - 0.58266; equivariance_jacobian - 0.70372; disc_gan - 0.34552
00000385) perceptual - 110.74333; gen_gan - 0.39898; feature_matching - 3.35026; equivariance_value - 0.56643; equivariance_jacobian - 0.68392; disc_gan - 0.34488
00000386) perceptual - 109.75950; gen_gan - 0.39662; feature_matching - 3.28823; equivariance_value - 0.59517; equivariance_jacobian - 0.69834; disc_gan - 0.34535
00000387) perceptual - 108.67618; gen_gan - 0.39081; feature_matching - 3.26988; equivariance_value - 0.61227; equivariance_jacobian - 0.71753; disc_gan - 0.35045
00000388) perceptual - 108.83451; gen_gan - 0.39314; feature_matching - 3.26405; equivariance_value - 0.59815; equivariance_jacobian - 0.70351; disc_gan - 0.34973
00000389) perceptual - 109.02031; gen_gan - 0.39482; feature_matching - 3.28459; equivariance_value - 0.59217; equivariance_jacobian - 0.68515; disc_gan - 0.34754
00000390) perceptual - 108.28570; gen_gan - 0.40094; feature_matching - 3.27272; equivariance_value - 0.57997; equivariance_jacobian - 0.69947; disc_gan - 0.34269
00000391) perceptual - 110.31993; gen_gan - 0.40002; feature_matching - 3.31255; equivariance_value - 0.60904; equivariance_jacobian - 0.69694; disc_gan - 0.34531
00000392) perceptual - 111.96282; gen_gan - 0.40017; feature_matching - 3.39943; equivariance_value - 0.57866; equivariance_jacobian - 0.69429; disc_gan - 0.34376
00000393) perceptual - 108.47642; gen_gan - 0.39566; feature_matching - 3.28972; equivariance_value - 0.59736; equivariance_jacobian - 0.70777; disc_gan - 0.34393
00000394) perceptual - 108.27357; gen_gan - 0.40322; feature_matching - 3.27526; equivariance_value - 0.58284; equivariance_jacobian - 0.69757; disc_gan - 0.34133
00000395) perceptual - 108.79866; gen_gan - 0.39420; feature_matching - 3.24527; equivariance_value - 0.58280; equivariance_jacobian - 0.70025; disc_gan - 0.35015
00000396) perceptual - 109.95496; gen_gan - 0.39969; feature_matching - 3.32746; equivariance_value - 0.61612; equivariance_jacobian - 0.72172; disc_gan - 0.34492
00000397) perceptual - 109.63245; gen_gan - 0.40104; feature_matching - 3.28678; equivariance_value - 0.60312; equivariance_jacobian - 0.70906; disc_gan - 0.34304
00000398) perceptual - 108.16152; gen_gan - 0.39942; feature_matching - 3.21886; equivariance_value - 0.57173; equivariance_jacobian - 0.68030; disc_gan - 0.34644
00000399) perceptual - 108.01156; gen_gan - 0.40389; feature_matching - 3.25093; equivariance_value - 0.57370; equivariance_jacobian - 0.68467; disc_gan - 0.34144
00000400) perceptual - 106.71780; gen_gan - 0.39490; feature_matching - 3.22906; equivariance_value - 0.56475; equivariance_jacobian - 0.69656; disc_gan - 0.34560
00000401) perceptual - 108.98135; gen_gan - 0.40069; feature_matching - 3.28341; equivariance_value - 0.59748; equivariance_jacobian - 0.70489; disc_gan - 0.34289
00000402) perceptual - 110.31563; gen_gan - 0.40502; feature_matching - 3.29941; equivariance_value - 0.58358; equivariance_jacobian - 0.70063; disc_gan - 0.33698
00000403) perceptual - 107.94992; gen_gan - 0.40104; feature_matching - 3.24436; equivariance_value - 0.59893; equivariance_jacobian - 0.70830; disc_gan - 0.33992
00000404) perceptual - 108.16177; gen_gan - 0.40046; feature_matching - 3.26180; equivariance_value - 0.58586; equivariance_jacobian - 0.68740; disc_gan - 0.34088
00000405) perceptual - 107.67948; gen_gan - 0.39862; feature_matching - 3.24845; equivariance_value - 0.55775; equivariance_jacobian - 0.68484; disc_gan - 0.34478
00000406) perceptual - 108.05890; gen_gan - 0.40184; feature_matching - 3.25406; equivariance_value - 0.62299; equivariance_jacobian - 0.71689; disc_gan - 0.34092
00000407) perceptual - 108.95901; gen_gan - 0.40526; feature_matching - 3.25479; equivariance_value - 0.60076; equivariance_jacobian - 0.71024; disc_gan - 0.33669
00000408) perceptual - 109.53679; gen_gan - 0.40713; feature_matching - 3.30958; equivariance_value - 0.56981; equivariance_jacobian - 0.69014; disc_gan - 0.34006
00000409) perceptual - 109.16356; gen_gan - 0.40244; feature_matching - 3.29120; equivariance_value - 0.61412; equivariance_jacobian - 0.70946; disc_gan - 0.33844
00000410) perceptual - 108.03176; gen_gan - 0.40632; feature_matching - 3.27465; equivariance_value - 0.56989; equivariance_jacobian - 0.69537; disc_gan - 0.33896
00000411) perceptual - 106.28003; gen_gan - 0.40225; feature_matching - 3.16174; equivariance_value - 0.57843; equivariance_jacobian - 0.69107; disc_gan - 0.33888
00000412) perceptual - 107.38161; gen_gan - 0.40001; feature_matching - 3.25891; equivariance_value - 0.57009; equivariance_jacobian - 0.69939; disc_gan - 0.34290
00000413) perceptual - 108.13009; gen_gan - 0.40293; feature_matching - 3.24462; equivariance_value - 0.59433; equivariance_jacobian - 0.69652; disc_gan - 0.34012
00000414) perceptual - 107.37063; gen_gan - 0.40591; feature_matching - 3.21722; equivariance_value - 0.58165; equivariance_jacobian - 0.70413; disc_gan - 0.34210
00000415) perceptual - 107.29278; gen_gan - 0.40616; feature_matching - 3.23024; equivariance_value - 0.60125; equivariance_jacobian - 0.69474; disc_gan - 0.33573
00000416) perceptual - 105.45866; gen_gan - 0.40373; feature_matching - 3.15963; equivariance_value - 0.59013; equivariance_jacobian - 0.70050; disc_gan - 0.33979
00000417) perceptual - 108.08511; gen_gan - 0.40908; feature_matching - 3.24518; equivariance_value - 0.57339; equivariance_jacobian - 0.66805; disc_gan - 0.33741
00000418) perceptual - 107.96520; gen_gan - 0.40588; feature_matching - 3.22509; equivariance_value - 0.57325; equivariance_jacobian - 0.68126; disc_gan - 0.34012
00000419) perceptual - 107.28185; gen_gan - 0.40274; feature_matching - 3.23619; equivariance_value - 0.60935; equivariance_jacobian - 0.72276; disc_gan - 0.34042
00000420) perceptual - 109.19594; gen_gan - 0.40416; feature_matching - 3.28008; equivariance_value - 0.57520; equivariance_jacobian - 0.69527; disc_gan - 0.34255
00000421) perceptual - 108.37287; gen_gan - 0.40755; feature_matching - 3.25873; equivariance_value - 0.57888; equivariance_jacobian - 0.69046; disc_gan - 0.33509
00000422) perceptual - 106.69238; gen_gan - 0.40557; feature_matching - 3.21039; equivariance_value - 0.57809; equivariance_jacobian - 0.69404; disc_gan - 0.33648
00000423) perceptual - 106.74238; gen_gan - 0.40663; feature_matching - 3.23009; equivariance_value - 0.56878; equivariance_jacobian - 0.67086; disc_gan - 0.33919
00000424) perceptual - 107.77042; gen_gan - 0.41100; feature_matching - 3.26585; equivariance_value - 0.58003; equivariance_jacobian - 0.68187; disc_gan - 0.33630
00000425) perceptual - 106.83536; gen_gan - 0.40578; feature_matching - 3.22406; equivariance_value - 0.58640; equivariance_jacobian - 0.71335; disc_gan - 0.33731
00000426) perceptual - 107.36313; gen_gan - 0.40936; feature_matching - 3.20728; equivariance_value - 0.58708; equivariance_jacobian - 0.72071; disc_gan - 0.33542
00000427) perceptual - 106.77792; gen_gan - 0.40666; feature_matching - 3.23593; equivariance_value - 0.60123; equivariance_jacobian - 0.71199; disc_gan - 0.33687
00000428) perceptual - 106.25380; gen_gan - 0.40934; feature_matching - 3.21583; equivariance_value - 0.60175; equivariance_jacobian - 0.69640; disc_gan - 0.33534
00000429) perceptual - 106.38030; gen_gan - 0.40950; feature_matching - 3.18922; equivariance_value - 0.56784; equivariance_jacobian - 0.68447; disc_gan - 0.33912
00000430) perceptual - 107.25831; gen_gan - 0.40733; feature_matching - 3.22818; equivariance_value - 0.56802; equivariance_jacobian - 0.68957; disc_gan - 0.33592
00000431) perceptual - 105.64108; gen_gan - 0.40787; feature_matching - 3.19334; equivariance_value - 0.58287; equivariance_jacobian - 0.70503; disc_gan - 0.33646
00000432) perceptual - 105.54231; gen_gan - 0.41027; feature_matching - 3.19643; equivariance_value - 0.55792; equivariance_jacobian - 0.69076; disc_gan - 0.33521
00000433) perceptual - 107.26136; gen_gan - 0.40953; feature_matching - 3.23906; equivariance_value - 0.57943; equivariance_jacobian - 0.68880; disc_gan - 0.33619
00000434) perceptual - 107.23206; gen_gan - 0.40943; feature_matching - 3.23254; equivariance_value - 0.55810; equivariance_jacobian - 0.68290; disc_gan - 0.33576
00000435) perceptual - 107.73318; gen_gan - 0.41412; feature_matching - 3.24114; equivariance_value - 0.58821; equivariance_jacobian - 0.68677; disc_gan - 0.33544
00000436) perceptual - 107.79713; gen_gan - 0.41031; feature_matching - 3.22726; equivariance_value - 0.55929; equivariance_jacobian - 0.68353; disc_gan - 0.33522
00000437) perceptual - 107.74868; gen_gan - 0.41627; feature_matching - 3.25063; equivariance_value - 0.56818; equivariance_jacobian - 0.69255; disc_gan - 0.33011
00000438) perceptual - 105.91746; gen_gan - 0.41229; feature_matching - 3.18538; equivariance_value - 0.57934; equivariance_jacobian - 0.69592; disc_gan - 0.33503
00000439) perceptual - 106.80237; gen_gan - 0.41268; feature_matching - 3.24098; equivariance_value - 0.57614; equivariance_jacobian - 0.69923; disc_gan - 0.33435
00000440) perceptual - 106.15928; gen_gan - 0.41140; feature_matching - 3.16525; equivariance_value - 0.57110; equivariance_jacobian - 0.68406; disc_gan - 0.33543
00000441) perceptual - 107.21784; gen_gan - 0.40754; feature_matching - 3.21798; equivariance_value - 0.58754; equivariance_jacobian - 0.69423; disc_gan - 0.33773
00000442) perceptual - 108.26617; gen_gan - 0.41853; feature_matching - 3.28229; equivariance_value - 0.58872; equivariance_jacobian - 0.68636; disc_gan - 0.32754
00000443) perceptual - 106.41755; gen_gan - 0.41515; feature_matching - 3.22853; equivariance_value - 0.58352; equivariance_jacobian - 0.70006; disc_gan - 0.33133
00000444) perceptual - 106.03487; gen_gan - 0.41441; feature_matching - 3.20111; equivariance_value - 0.57597; equivariance_jacobian - 0.69638; disc_gan - 0.33372
00000445) perceptual - 106.34859; gen_gan - 0.41601; feature_matching - 3.19636; equivariance_value - 0.58866; equivariance_jacobian - 0.69040; disc_gan - 0.32975
00000446) perceptual - 105.53182; gen_gan - 0.41400; feature_matching - 3.18657; equivariance_value - 0.57194; equivariance_jacobian - 0.68899; disc_gan - 0.33151
00000447) perceptual - 106.91683; gen_gan - 0.41250; feature_matching - 3.22705; equivariance_value - 0.55525; equivariance_jacobian - 0.67495; disc_gan - 0.33529
00000448) perceptual - 105.30455; gen_gan - 0.41487; feature_matching - 3.18961; equivariance_value - 0.58367; equivariance_jacobian - 0.70653; disc_gan - 0.33089
00000449) perceptual - 107.06642; gen_gan - 0.41332; feature_matching - 3.21096; equivariance_value - 0.60605; equivariance_jacobian - 0.70964; disc_gan - 0.33438
00000450) perceptual - 105.40570; gen_gan - 0.41499; feature_matching - 3.17868; equivariance_value - 0.57289; equivariance_jacobian - 0.68409; disc_gan - 0.33349
00000451) perceptual - 106.15475; gen_gan - 0.41388; feature_matching - 3.21583; equivariance_value - 0.57649; equivariance_jacobian - 0.68605; disc_gan - 0.33264
00000452) perceptual - 103.35847; gen_gan - 0.41545; feature_matching - 3.13470; equivariance_value - 0.58691; equivariance_jacobian - 0.69172; disc_gan - 0.33176
00000453) perceptual - 106.24571; gen_gan - 0.41176; feature_matching - 3.15824; equivariance_value - 0.59752; equivariance_jacobian - 0.69806; disc_gan - 0.33461
00000454) perceptual - 106.98463; gen_gan - 0.41949; feature_matching - 3.23900; equivariance_value - 0.56104; equivariance_jacobian - 0.66319; disc_gan - 0.33264
00000455) perceptual - 104.95394; gen_gan - 0.41747; feature_matching - 3.16358; equivariance_value - 0.56412; equivariance_jacobian - 0.67780; disc_gan - 0.33042
00000456) perceptual - 106.53822; gen_gan - 0.41225; feature_matching - 3.19610; equivariance_value - 0.55268; equivariance_jacobian - 0.66905; disc_gan - 0.33659
00000457) perceptual - 105.84659; gen_gan - 0.41873; feature_matching - 3.15689; equivariance_value - 0.58676; equivariance_jacobian - 0.69462; disc_gan - 0.32820
00000458) perceptual - 106.85071; gen_gan - 0.41985; feature_matching - 3.18951; equivariance_value - 0.56864; equivariance_jacobian - 0.69588; disc_gan - 0.32936
00000459) perceptual - 105.11964; gen_gan - 0.41792; feature_matching - 3.16299; equivariance_value - 0.59172; equivariance_jacobian - 0.71040; disc_gan - 0.32860
00000460) perceptual - 104.02147; gen_gan - 0.41203; feature_matching - 3.13588; equivariance_value - 0.57746; equivariance_jacobian - 0.69600; disc_gan - 0.33036
00000461) perceptual - 106.82565; gen_gan - 0.41441; feature_matching - 3.19128; equivariance_value - 0.56832; equivariance_jacobian - 0.69819; disc_gan - 0.33066
00000462) perceptual - 105.78784; gen_gan - 0.42118; feature_matching - 3.18917; equivariance_value - 0.58093; equivariance_jacobian - 0.68944; disc_gan - 0.32682
00000463) perceptual - 105.61015; gen_gan - 0.42449; feature_matching - 3.21330; equivariance_value - 0.58166; equivariance_jacobian - 0.68133; disc_gan - 0.32460
00000464) perceptual - 105.54784; gen_gan - 0.41985; feature_matching - 3.16907; equivariance_value - 0.55730; equivariance_jacobian - 0.68497; disc_gan - 0.32710
00000465) perceptual - 104.99564; gen_gan - 0.41676; feature_matching - 3.16230; equivariance_value - 0.56746; equivariance_jacobian - 0.69191; disc_gan - 0.33052
00000466) perceptual - 105.02174; gen_gan - 0.41630; feature_matching - 3.17627; equivariance_value - 0.58797; equivariance_jacobian - 0.69218; disc_gan - 0.33077
00000467) perceptual - 104.88071; gen_gan - 0.42438; feature_matching - 3.20963; equivariance_value - 0.60101; equivariance_jacobian - 0.70762; disc_gan - 0.32514
00000468) perceptual - 104.61000; gen_gan - 0.41153; feature_matching - 3.15428; equivariance_value - 0.55629; equivariance_jacobian - 0.69092; disc_gan - 0.33147
00000469) perceptual - 103.00928; gen_gan - 0.41347; feature_matching - 3.08139; equivariance_value - 0.59011; equivariance_jacobian - 0.69930; disc_gan - 0.33398
00000470) perceptual - 103.57961; gen_gan - 0.42158; feature_matching - 3.13107; equivariance_value - 0.60002; equivariance_jacobian - 0.70168; disc_gan - 0.32800
00000471) perceptual - 104.57600; gen_gan - 0.41851; feature_matching - 3.12884; equivariance_value - 0.56272; equivariance_jacobian - 0.67931; disc_gan - 0.33029
00000472) perceptual - 105.02751; gen_gan - 0.42068; feature_matching - 3.14257; equivariance_value - 0.57766; equivariance_jacobian - 0.68982; disc_gan - 0.32801
00000473) perceptual - 104.27316; gen_gan - 0.42572; feature_matching - 3.16534; equivariance_value - 0.57379; equivariance_jacobian - 0.69243; disc_gan - 0.32298
00000474) perceptual - 105.41295; gen_gan - 0.42603; feature_matching - 3.15323; equivariance_value - 0.55752; equivariance_jacobian - 0.67853; disc_gan - 0.32247
00000475) perceptual - 103.18113; gen_gan - 0.42214; feature_matching - 3.13109; equivariance_value - 0.57592; equivariance_jacobian - 0.68774; disc_gan - 0.32457
00000476) perceptual - 104.09972; gen_gan - 0.41610; feature_matching - 3.10938; equivariance_value - 0.56839; equivariance_jacobian - 0.67813; disc_gan - 0.33042
00000477) perceptual - 103.69653; gen_gan - 0.41951; feature_matching - 3.11525; equivariance_value - 0.57898; equivariance_jacobian - 0.68671; disc_gan - 0.32960
00000478) perceptual - 105.62874; gen_gan - 0.42409; feature_matching - 3.19383; equivariance_value - 0.55935; equivariance_jacobian - 0.67126; disc_gan - 0.32722
00000479) perceptual - 103.03981; gen_gan - 0.41691; feature_matching - 3.09741; equivariance_value - 0.56694; equivariance_jacobian - 0.69893; disc_gan - 0.33067
00000480) perceptual - 103.56136; gen_gan - 0.42160; feature_matching - 3.10868; equivariance_value - 0.56970; equivariance_jacobian - 0.68189; disc_gan - 0.32318
00000481) perceptual - 104.89539; gen_gan - 0.42991; feature_matching - 3.15665; equivariance_value - 0.54999; equivariance_jacobian - 0.66656; disc_gan - 0.32445
00000482) perceptual - 104.04636; gen_gan - 0.42045; feature_matching - 3.14334; equivariance_value - 0.57468; equivariance_jacobian - 0.68786; disc_gan - 0.32468
00000483) perceptual - 105.96001; gen_gan - 0.42670; feature_matching - 3.21803; equivariance_value - 0.55969; equivariance_jacobian - 0.67935; disc_gan - 0.32397
00000484) perceptual - 106.02424; gen_gan - 0.42681; feature_matching - 3.16134; equivariance_value - 0.56913; equivariance_jacobian - 0.70315; disc_gan - 0.32391
00000485) perceptual - 104.82781; gen_gan - 0.42426; feature_matching - 3.18153; equivariance_value - 0.57918; equivariance_jacobian - 0.69124; disc_gan - 0.32186
00000486) perceptual - 104.05315; gen_gan - 0.42556; feature_matching - 3.12777; equivariance_value - 0.57600; equivariance_jacobian - 0.70379; disc_gan - 0.32360
00000487) perceptual - 104.47094; gen_gan - 0.42324; feature_matching - 3.15723; equivariance_value - 0.56180; equivariance_jacobian - 0.67294; disc_gan - 0.32499
00000488) perceptual - 103.52171; gen_gan - 0.42588; feature_matching - 3.10851; equivariance_value - 0.57998; equivariance_jacobian - 0.69549; disc_gan - 0.32528
00000489) perceptual - 104.60234; gen_gan - 0.42793; feature_matching - 3.16371; equivariance_value - 0.55347; equivariance_jacobian - 0.68569; disc_gan - 0.32223
00000490) perceptual - 102.06981; gen_gan - 0.42111; feature_matching - 3.08222; equivariance_value - 0.55606; equivariance_jacobian - 0.67277; disc_gan - 0.32590
00000491) perceptual - 104.02009; gen_gan - 0.42697; feature_matching - 3.13920; equivariance_value - 0.55884; equivariance_jacobian - 0.68727; disc_gan - 0.32215
00000492) perceptual - 103.74000; gen_gan - 0.42766; feature_matching - 3.12255; equivariance_value - 0.57612; equivariance_jacobian - 0.69129; disc_gan - 0.32238
00000493) perceptual - 103.23956; gen_gan - 0.42618; feature_matching - 3.11151; equivariance_value - 0.55536; equivariance_jacobian - 0.68213; disc_gan - 0.32449
00000494) perceptual - 103.41965; gen_gan - 0.43143; feature_matching - 3.12124; equivariance_value - 0.57530; equivariance_jacobian - 0.68392; disc_gan - 0.32066
00000495) perceptual - 103.24944; gen_gan - 0.42256; feature_matching - 3.09078; equivariance_value - 0.57929; equivariance_jacobian - 0.68941; disc_gan - 0.32738
00000496) perceptual - 104.67339; gen_gan - 0.42699; feature_matching - 3.13771; equivariance_value - 0.57461; equivariance_jacobian - 0.69927; disc_gan - 0.32196
00000497) perceptual - 104.09129; gen_gan - 0.42852; feature_matching - 3.12784; equivariance_value - 0.55766; equivariance_jacobian - 0.68255; disc_gan - 0.32123
00000498) perceptual - 102.76985; gen_gan - 0.42653; feature_matching - 3.09148; equivariance_value - 0.57880; equivariance_jacobian - 0.67932; disc_gan - 0.32231
00000499) perceptual - 102.85234; gen_gan - 0.42652; feature_matching - 3.10525; equivariance_value - 0.57336; equivariance_jacobian - 0.69241; disc_gan - 0.32461
00000500) perceptual - 103.86922; gen_gan - 0.42989; feature_matching - 3.12144; equivariance_value - 0.57860; equivariance_jacobian - 0.69223; disc_gan - 0.32485
00000501) perceptual - 103.72803; gen_gan - 0.42755; feature_matching - 3.11052; equivariance_value - 0.57089; equivariance_jacobian - 0.69703; disc_gan - 0.32444
00000502) perceptual - 105.05225; gen_gan - 0.43087; feature_matching - 3.18952; equivariance_value - 0.55879; equivariance_jacobian - 0.68973; disc_gan - 0.31878
00000503) perceptual - 103.09363; gen_gan - 0.42411; feature_matching - 3.09517; equivariance_value - 0.56083; equivariance_jacobian - 0.69539; disc_gan - 0.32182
00000504) perceptual - 104.75950; gen_gan - 0.43143; feature_matching - 3.14188; equivariance_value - 0.59274; equivariance_jacobian - 0.69485; disc_gan - 0.32070
00000505) perceptual - 102.87796; gen_gan - 0.42527; feature_matching - 3.09674; equivariance_value - 0.56658; equivariance_jacobian - 0.68307; disc_gan - 0.32455
00000506) perceptual - 105.13551; gen_gan - 0.42677; feature_matching - 3.15348; equivariance_value - 0.54832; equivariance_jacobian - 0.69382; disc_gan - 0.32357
00000507) perceptual - 102.86971; gen_gan - 0.43128; feature_matching - 3.09543; equivariance_value - 0.57144; equivariance_jacobian - 0.69399; disc_gan - 0.31914
00000508) perceptual - 104.51507; gen_gan - 0.43161; feature_matching - 3.17221; equivariance_value - 0.57573; equivariance_jacobian - 0.70716; disc_gan - 0.31706
00000509) perceptual - 102.53777; gen_gan - 0.43253; feature_matching - 3.08055; equivariance_value - 0.55225; equivariance_jacobian - 0.67732; disc_gan - 0.31793
00000510) perceptual - 102.47217; gen_gan - 0.42471; feature_matching - 3.09075; equivariance_value - 0.54232; equivariance_jacobian - 0.67350; disc_gan - 0.32412
00000511) perceptual - 102.82813; gen_gan - 0.42587; feature_matching - 3.07843; equivariance_value - 0.56595; equivariance_jacobian - 0.68397; disc_gan - 0.32085
00000512) perceptual - 101.38963; gen_gan - 0.42640; feature_matching - 3.02591; equivariance_value - 0.54627; equivariance_jacobian - 0.67493; disc_gan - 0.32394
00000513) perceptual - 104.03458; gen_gan - 0.43373; feature_matching - 3.12536; equivariance_value - 0.59924; equivariance_jacobian - 0.69750; disc_gan - 0.31888
00000514) perceptual - 103.30281; gen_gan - 0.43207; feature_matching - 3.11497; equivariance_value - 0.54329; equivariance_jacobian - 0.68179; disc_gan - 0.32028
00000515) perceptual - 103.11445; gen_gan - 0.42878; feature_matching - 3.10671; equivariance_value - 0.57661; equivariance_jacobian - 0.70674; disc_gan - 0.32016
00000516) perceptual - 103.58442; gen_gan - 0.43546; feature_matching - 3.16733; equivariance_value - 0.54491; equivariance_jacobian - 0.67320; disc_gan - 0.31412
00000517) perceptual - 100.62172; gen_gan - 0.42689; feature_matching - 3.02813; equivariance_value - 0.54227; equivariance_jacobian - 0.67558; disc_gan - 0.32167
00000518) perceptual - 101.01257; gen_gan - 0.42625; feature_matching - 3.04332; equivariance_value - 0.56099; equivariance_jacobian - 0.69188; disc_gan - 0.32302
00000519) perceptual - 103.90799; gen_gan - 0.43583; feature_matching - 3.13269; equivariance_value - 0.56931; equivariance_jacobian - 0.67241; disc_gan - 0.31986
00000520) perceptual - 104.67630; gen_gan - 0.43606; feature_matching - 3.13924; equivariance_value - 0.55261; equivariance_jacobian - 0.68497; disc_gan - 0.31744
00000521) perceptual - 104.07688; gen_gan - 0.43324; feature_matching - 3.16210; equivariance_value - 0.54231; equivariance_jacobian - 0.68380; disc_gan - 0.31950
00000522) perceptual - 103.35361; gen_gan - 0.43512; feature_matching - 3.13217; equivariance_value - 0.54202; equivariance_jacobian - 0.67724; disc_gan - 0.31488
00000523) perceptual - 102.98685; gen_gan - 0.43414; feature_matching - 3.07970; equivariance_value - 0.55382; equivariance_jacobian - 0.67042; disc_gan - 0.31705
00000524) perceptual - 102.66158; gen_gan - 0.43283; feature_matching - 3.06481; equivariance_value - 0.56267; equivariance_jacobian - 0.69486; disc_gan - 0.31451
00000525) perceptual - 102.82255; gen_gan - 0.43330; feature_matching - 3.09338; equivariance_value - 0.52993; equivariance_jacobian - 0.67656; disc_gan - 0.31804
00000526) perceptual - 102.81044; gen_gan - 0.43684; feature_matching - 3.09568; equivariance_value - 0.56092; equivariance_jacobian - 0.68120; disc_gan - 0.31472
00000527) perceptual - 103.30064; gen_gan - 0.43539; feature_matching - 3.08822; equivariance_value - 0.56877; equivariance_jacobian - 0.69047; disc_gan - 0.31664
00000528) perceptual - 103.28483; gen_gan - 0.43510; feature_matching - 3.10452; equivariance_value - 0.58392; equivariance_jacobian - 0.70096; disc_gan - 0.31333
00000529) perceptual - 104.03146; gen_gan - 0.43228; feature_matching - 3.14364; equivariance_value - 0.55756; equivariance_jacobian - 0.67866; disc_gan - 0.31997
00000530) perceptual - 102.40895; gen_gan - 0.43340; feature_matching - 3.09851; equivariance_value - 0.52547; equivariance_jacobian - 0.66418; disc_gan - 0.31689
00000531) perceptual - 102.19035; gen_gan - 0.43853; feature_matching - 3.05653; equivariance_value - 0.54202; equivariance_jacobian - 0.67911; disc_gan - 0.31206
00000532) perceptual - 101.45879; gen_gan - 0.42936; feature_matching - 3.03479; equivariance_value - 0.54421; equivariance_jacobian - 0.68812; disc_gan - 0.32292
00000533) perceptual - 101.72944; gen_gan - 0.42991; feature_matching - 3.04849; equivariance_value - 0.53438; equivariance_jacobian - 0.67420; disc_gan - 0.31864
00000534) perceptual - 101.56038; gen_gan - 0.43385; feature_matching - 3.03442; equivariance_value - 0.53655; equivariance_jacobian - 0.67837; disc_gan - 0.32143
00000535) perceptual - 105.24619; gen_gan - 0.43659; feature_matching - 3.18679; equivariance_value - 0.57427; equivariance_jacobian - 0.70063; disc_gan - 0.31800
00000536) perceptual - 105.14795; gen_gan - 0.43790; feature_matching - 3.20967; equivariance_value - 0.55929; equivariance_jacobian - 0.68501; disc_gan - 0.31268
00000537) perceptual - 100.56673; gen_gan - 0.43549; feature_matching - 3.02893; equivariance_value - 0.54160; equivariance_jacobian - 0.67226; disc_gan - 0.31923
00000538) perceptual - 101.82052; gen_gan - 0.43405; feature_matching - 3.03747; equivariance_value - 0.54086; equivariance_jacobian - 0.67071; disc_gan - 0.31910
00000539) perceptual - 103.41865; gen_gan - 0.43222; feature_matching - 3.11618; equivariance_value - 0.55364; equivariance_jacobian - 0.68972; disc_gan - 0.31842
00000540) perceptual - 102.46938; gen_gan - 0.43731; feature_matching - 3.05514; equivariance_value - 0.55389; equivariance_jacobian - 0.68046; disc_gan - 0.31640
00000541) perceptual - 103.02988; gen_gan - 0.43465; feature_matching - 3.10058; equivariance_value - 0.54939; equivariance_jacobian - 0.68205; disc_gan - 0.31245
00000542) perceptual - 102.17064; gen_gan - 0.43178; feature_matching - 3.04891; equivariance_value - 0.55415; equivariance_jacobian - 0.68587; disc_gan - 0.31942
00000543) perceptual - 101.71952; gen_gan - 0.43281; feature_matching - 3.03445; equivariance_value - 0.53971; equivariance_jacobian - 0.66263; disc_gan - 0.32089
00000544) perceptual - 102.02526; gen_gan - 0.43608; feature_matching - 3.07348; equivariance_value - 0.56461; equivariance_jacobian - 0.67836; disc_gan - 0.31922
00000545) perceptual - 102.58984; gen_gan - 0.44400; feature_matching - 3.11787; equivariance_value - 0.53677; equivariance_jacobian - 0.67098; disc_gan - 0.31274
00000546) perceptual - 104.82530; gen_gan - 0.44634; feature_matching - 3.15058; equivariance_value - 0.55297; equivariance_jacobian - 0.67009; disc_gan - 0.30580
00000547) perceptual - 101.20513; gen_gan - 0.43687; feature_matching - 3.02690; equivariance_value - 0.55657; equivariance_jacobian - 0.70059; disc_gan - 0.31626
00000548) perceptual - 101.65170; gen_gan - 0.43870; feature_matching - 3.04378; equivariance_value - 0.58040; equivariance_jacobian - 0.69342; disc_gan - 0.31609
00000549) perceptual - 101.88801; gen_gan - 0.43889; feature_matching - 3.06169; equivariance_value - 0.56816; equivariance_jacobian - 0.67811; disc_gan - 0.31738
00000550) perceptual - 102.36964; gen_gan - 0.43430; feature_matching - 3.06301; equivariance_value - 0.57288; equivariance_jacobian - 0.69302; disc_gan - 0.31516
00000551) perceptual - 103.36574; gen_gan - 0.44458; feature_matching - 3.11004; equivariance_value - 0.55635; equivariance_jacobian - 0.68709; disc_gan - 0.31210
00000552) perceptual - 101.67261; gen_gan - 0.44122; feature_matching - 3.05620; equivariance_value - 0.56591; equivariance_jacobian - 0.68464; disc_gan - 0.31067
00000553) perceptual - 103.71867; gen_gan - 0.44457; feature_matching - 3.12054; equivariance_value - 0.54111; equivariance_jacobian - 0.65549; disc_gan - 0.30969
00000554) perceptual - 102.05159; gen_gan - 0.43937; feature_matching - 3.05747; equivariance_value - 0.57352; equivariance_jacobian - 0.70056; disc_gan - 0.31451
